HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id,Input.tweet,Answer.sentiment,Answer.subphrases,Answer.tweet_id,Answer.tweet_text,Approve,Reject
2HUOK2JE1M7T5MWBPVXO9AC0BJUVOE,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:00 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:00 GMT 2014,,,2W6ZZ2MIKMNDFACZW2ZT6WXII4BP82,A1C2LRGS40747I,Approved,Wed Jan 15 16:28:50 GMT 2014,Wed Jan 15 16:34:44 GMT 2014,Thu Jan 16 08:34:44 PST 2014,Wed Jan 15 08:50:21 PST 2014,,,354,100% (60/60),100% (60/60),100% (60/60),915516,People that actually take the time to Tumblr must have no lives. Lol no on cares about some fake pictures?,negative,aaaaaaaannnnaaaaaaaa,915516,People that actually take the time to Tumblr must have no lives. Lol no on cares about some fake pictures?,,
2ORKQW618N4AFZ22B3WXMETNKQJMOP,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:02 GMT 2014,,,2JJJ85OZIZEL7CXFKNFQFEWPCX9YA4,A19J8QB6W7Z8BF,Approved,Wed Jan 15 14:59:15 GMT 2014,Wed Jan 15 14:59:44 GMT 2014,Thu Jan 16 06:59:44 PST 2014,Wed Jan 15 07:05:37 PST 2014,,,29,100% (100/100),100% (100/100),100% (100/100),5209968,People on Facebook are straight retarded & be posting the dumbest statuses !! That's why I'm barely ever on it,negative,nnnnnnnnnnnnneeennnn,5209968,People on Facebook are straight retarded & be posting the dumbest statuses !! That's why I'm barely ever on it,,
2ORKQW618N4AFZ22B3WXMETNKQJMOP,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:02 GMT 2014,,,2Z0JVCNHMVHZ5E6QZ0B2H4J7OW6022,A2HR7ZIX42FEPG,Approved,Wed Jan 15 15:51:26 GMT 2014,Wed Jan 15 15:51:44 GMT 2014,Thu Jan 16 07:51:44 PST 2014,Wed Jan 15 07:55:55 PST 2014,,,18,100% (59/59),100% (59/59),100% (59/59),5209968,People on Facebook are straight retarded & be posting the dumbest statuses !! That's why I'm barely ever on it,negative,nnnnnnnnnnnnannnnnnn,5209968,People on Facebook are straight retarded & be posting the dumbest statuses !! That's why I'm barely ever on it,,
2ORKQW618N4AFZ22B3WXMETNKQJMOP,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:02 GMT 2014,,,2QLP9RA7S5WQM8WOQN67AJMH0MYTYO,AS809NPDW8VZ0,Approved,Wed Jan 15 16:08:56 GMT 2014,Wed Jan 15 16:09:39 GMT 2014,Thu Jan 16 08:09:39 PST 2014,Wed Jan 15 08:11:44 PST 2014,,,43,100% (79/79),100% (79/79),100% (79/79),5209968,People on Facebook are straight retarded & be posting the dumbest statuses !! That's why I'm barely ever on it,negative,aaaannnnnnnnnnnnnnnn,5209968,People on Facebook are straight retarded & be posting the dumbest statuses !! That's why I'm barely ever on it,,
2ORKQW618N4AFZ22B3WXMETNKQJMOP,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:02 GMT 2014,,,2C55NQYN5F3ULL3VRXDNMWYBJL4C8J,A1C2LRGS40747I,Approved,Wed Jan 15 17:50:59 GMT 2014,Wed Jan 15 17:51:27 GMT 2014,Thu Jan 16 09:51:27 PST 2014,Wed Jan 15 09:55:42 PST 2014,,,28,100% (60/60),100% (60/60),100% (60/60),5209968,People on Facebook are straight retarded & be posting the dumbest statuses !! That's why I'm barely ever on it,neutral,aaaaaaaaeeeeaaaaaaaa,5209968,People on Facebook are straight retarded & be posting the dumbest statuses !! That's why I'm barely ever on it,,
23H9O9Z6KW437CM7FQILPQ0OULR4DF,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,27VYOCCF0CP95ZCJGM9I7YG44YLUTP,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:33:45 GMT 2014,Wed Jan 15 15:34:36 GMT 2014,Thu Jan 16 07:34:36 PST 2014,Wed Jan 15 07:37:02 PST 2014,,,51,100% (100/100),100% (100/100),100% (100/100),5446531,On Twitter like I ain't drizzy,neutral,eeeeee,5446531,On Twitter like I ain't drizzy,,
23H9O9Z6KW437CM7FQILPQ0OULR4DF,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2AGUQIHPCGJ6Y4OE1VWXR0JP44Y17M,A2HR7ZIX42FEPG,Approved,Wed Jan 15 16:07:32 GMT 2014,Wed Jan 15 16:07:47 GMT 2014,Thu Jan 16 08:07:47 PST 2014,Wed Jan 15 08:09:12 PST 2014,,,15,100% (59/59),100% (59/59),100% (59/59),5446531,On Twitter like I ain't drizzy,negative,eannnn,5446531,On Twitter like I ain't drizzy,,
23H9O9Z6KW437CM7FQILPQ0OULR4DF,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,25Y6RLPHIT3LGYXLIHX2XJQ2GJJH9E,AS809NPDW8VZ0,Approved,Wed Jan 15 16:24:18 GMT 2014,Wed Jan 15 16:24:46 GMT 2014,Thu Jan 16 08:24:46 PST 2014,Wed Jan 15 08:26:17 PST 2014,,,28,100% (79/79),100% (79/79),100% (79/79),5446531,On Twitter like I ain't drizzy,neutral,aaaaan,5446531,On Twitter like I ain't drizzy,,
23H9O9Z6KW437CM7FQILPQ0OULR4DF,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2JCQW618N46YIHZ324OCOTND7ZANPO,A111JI6APXR6QV,Approved,Wed Jan 15 16:33:48 GMT 2014,Wed Jan 15 16:35:08 GMT 2014,Thu Jan 16 08:35:08 PST 2014,Wed Jan 15 09:00:05 PST 2014,,,80,100% (198/198),100% (198/198),100% (148/148),5446531,On Twitter like I ain't drizzy,neutral,,5446531,On Twitter like I ain't drizzy,,
248Y2RCJK633GGQ7PZBUSAQ9QJ16V1,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,6,BatchId:1385688;,3600,86400,Wed Jan 22 16:54:40 GMT 2014,,,2W6GOOGQSCMA3CXSQD9U4U0032YFF3,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:03:18 GMT 2014,Wed Jan 15 15:03:34 GMT 2014,Thu Jan 16 07:03:34 PST 2014,Wed Jan 15 07:05:38 PST 2014,,,16,100% (100/100),100% (100/100),100% (100/100),5065556,Oh somebody buy me a iPhone 5s bye,positive,eppppppe,5065556,Oh somebody buy me a iPhone 5s bye,,
248Y2RCJK633GGQ7PZBUSAQ9QJ16V1,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,6,BatchId:1385688;,3600,86400,Wed Jan 22 16:54:40 GMT 2014,,,26NOX7H57DZOAH1UCF4HNM250K90AK,A2HR7ZIX42FEPG,Approved,Wed Jan 15 18:10:22 GMT 2014,Wed Jan 15 18:10:31 GMT 2014,Thu Jan 16 10:10:31 PST 2014,Thu Jan 16 01:06:32 PST 2014,,,9,100% (59/59),100% (59/59),100% (59/59),5065556,Oh somebody buy me a iPhone 5s bye,neutral,eeeeeaaa,5065556,Oh somebody buy me a iPhone 5s bye,,
248Y2RCJK633GGQ7PZBUSAQ9QJ16V1,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,6,BatchId:1385688;,3600,86400,Wed Jan 22 16:54:40 GMT 2014,,,2M8W40SPW1IR7J3OO3A3XAB6QR9E1S,A1C2LRGS40747I,Approved,Wed Jan 15 17:22:53 GMT 2014,Wed Jan 15 17:23:06 GMT 2014,Thu Jan 16 09:23:06 PST 2014,Wed Jan 15 09:36:48 PST 2014,,,13,100% (60/60),100% (60/60),100% (60/60),5065556,Oh somebody buy me a iPhone 5s bye,neutral,eaaaaaae,5065556,Oh somebody buy me a iPhone 5s bye,,
248Y2RCJK633GGQ7PZBUSAQ9QJ16V1,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,6,BatchId:1385688;,3600,86400,Wed Jan 22 16:54:40 GMT 2014,,,2LFVP3TVOK5Y0LSRW6HEYZFY54I25Q,AS809NPDW8VZ0,Approved,Wed Jan 15 16:11:03 GMT 2014,Wed Jan 15 16:12:45 GMT 2014,Thu Jan 16 08:12:45 PST 2014,Wed Jan 15 08:15:34 PST 2014,,,102,100% (79/79),100% (79/79),100% (79/79),5065556,Oh somebody buy me a iPhone 5s bye,neutral,aaaaaaaa,5065556,Oh somebody buy me a iPhone 5s bye,,
2525UFJ51Y7UZQM5WPJ1MSTMVDTC9J,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,25SFK0COK2JIMOUFIJ0L1W6OEMRRKD,A2HR7ZIX42FEPG,Approved,Wed Jan 15 15:47:14 GMT 2014,Wed Jan 15 15:48:05 GMT 2014,Thu Jan 16 07:48:05 PST 2014,Wed Jan 15 07:49:52 PST 2014,,,51,100% (59/59),100% (59/59),100% (59/59),2648460,Oh my god Andrew Lawrence is the voice of Nick in Dead Rising 3 and now I have to buy an Xbox One and watch Disney Channel's The Other Me.,positive,pppppppppaaaaapppppaaaaapaaaaaa,2648460,Oh my god Andrew Lawrence is the voice of Nick in Dead Rising 3 and now I have to buy an Xbox One and watch Disney Channel's The Other Me.,,
2525UFJ51Y7UZQM5WPJ1MSTMVDTC9J,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,2I6R9Y8TNKIQKU9VIE8SCOM04S7V8O,A19J8QB6W7Z8BF,Approved,Wed Jan 15 14:53:07 GMT 2014,Wed Jan 15 14:54:41 GMT 2014,Thu Jan 16 06:54:41 PST 2014,Wed Jan 15 06:58:54 PST 2014,,,94,100% (100/100),100% (100/100),100% (100/100),2648460,Oh my god Andrew Lawrence is the voice of Nick in Dead Rising 3 and now I have to buy an Xbox One and watch Disney Channel's The Other Me.,positive,ppppppipppipppippppppppipppppp,2648460,Oh my god Andrew Lawrence is the voice of Nick in Dead Rising 3 and now I have to buy an Xbox One and watch Disney Channel's The Other Me.,,
2525UFJ51Y7UZQM5WPJ1MSTMVDTC9J,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,2LYBFMFFOYYME3G9DC7E2C0RC86MZ7,AS809NPDW8VZ0,Approved,Wed Jan 15 16:14:14 GMT 2014,Wed Jan 15 16:14:57 GMT 2014,Thu Jan 16 08:14:57 PST 2014,Wed Jan 15 08:16:01 PST 2014,,,43,100% (79/79),100% (79/79),100% (79/79),2648460,Oh my god Andrew Lawrence is the voice of Nick in Dead Rising 3 and now I have to buy an Xbox One and watch Disney Channel's The Other Me.,positive,aaappppppppppppppppppppppppppp,2648460,Oh my god Andrew Lawrence is the voice of Nick in Dead Rising 3 and now I have to buy an Xbox One and watch Disney Channel's The Other Me.,,
2525UFJ51Y7UZQM5WPJ1MSTMVDTC9J,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:04 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:04 GMT 2014,,,2CTO3W5XH0JTAU5SIX5PVSP7KW4DJY,A111JI6APXR6QV,Approved,Wed Jan 15 16:37:39 GMT 2014,Wed Jan 15 16:37:55 GMT 2014,Thu Jan 16 08:37:55 PST 2014,Wed Jan 15 09:00:08 PST 2014,,,16,100% (198/198),100% (198/198),100% (148/148),2648460,Oh my god Andrew Lawrence is the voice of Nick in Dead Rising 3 and now I have to buy an Xbox One and watch Disney Channel's The Other Me.,positive,,2648460,Oh my god Andrew Lawrence is the voice of Nick in Dead Rising 3 and now I have to buy an Xbox One and watch Disney Channel's The Other Me.,,
2C6K5UFJ51YBBGBPDXHSBCSTTMA8BI,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,7,BatchId:1385688;,3600,86400,Wed Jan 22 16:54:39 GMT 2014,,,2F3MJTUHYW2KERWH86J56M16OA8OJ3,A2HR7ZIX42FEPG,Approved,Wed Jan 15 16:05:40 GMT 2014,Wed Jan 15 16:05:50 GMT 2014,Thu Jan 16 08:05:50 PST 2014,Wed Jan 15 08:07:17 PST 2014,,,10,100% (59/59),100% (59/59),100% (59/59),782576,Now i wanna figure out how to hook my Kindle or my phone to the tvs,neutral,eeeeeeeeeeeeeeee,782576,Now i wanna figure out how to hook my Kindle or my phone to the tvs,,
2C6K5UFJ51YBBGBPDXHSBCSTTMA8BI,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,7,BatchId:1385688;,3600,86400,Wed Jan 22 16:54:39 GMT 2014,,,2IPMB3Q39Z0FRWGE4SVE5STV6WUUJK,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:30:36 GMT 2014,Wed Jan 15 15:30:49 GMT 2014,Thu Jan 16 07:30:49 PST 2014,Wed Jan 15 07:34:38 PST 2014,,,13,100% (100/100),100% (100/100),100% (100/100),782576,Now i wanna figure out how to hook my Kindle or my phone to the tvs,neutral,eeeeeeeeeeeeeeee,782576,Now i wanna figure out how to hook my Kindle or my phone to the tvs,,
2C6K5UFJ51YBBGBPDXHSBCSTTMA8BI,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,7,BatchId:1385688;,3600,86400,Wed Jan 22 16:54:39 GMT 2014,,,2XB92NJKM05F7LGKFXN2QTP96MWAFW,A1C2LRGS40747I,Approved,Wed Jan 15 18:00:23 GMT 2014,Wed Jan 15 18:06:30 GMT 2014,Thu Jan 16 10:06:30 PST 2014,Thu Jan 16 01:06:26 PST 2014,,,367,100% (60/60),100% (60/60),100% (60/60),782576,Now i wanna figure out how to hook my Kindle or my phone to the tvs,neutral,aeeeeaaaaaaaaaaa,782576,Now i wanna figure out how to hook my Kindle or my phone to the tvs,,
2C6K5UFJ51YBBGBPDXHSBCSTTMA8BI,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:02 GMT 2014,7,BatchId:1385688;,3600,86400,Wed Jan 22 16:54:39 GMT 2014,,,2M4F0CP5KXPX3P58VX74ZM7NDIMXYB,AS809NPDW8VZ0,Approved,Wed Jan 15 16:26:21 GMT 2014,Wed Jan 15 16:27:04 GMT 2014,Thu Jan 16 08:27:04 PST 2014,Wed Jan 15 08:50:25 PST 2014,,,43,100% (79/79),100% (79/79),100% (79/79),782576,Now i wanna figure out how to hook my Kindle or my phone to the tvs,neutral,aaaaaaaaaaaaaaaa,782576,Now i wanna figure out how to hook my Kindle or my phone to the tvs,,
20N1Y7QEOZF2BUO2QSDOPXRDZ2EHE7,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2QCPEIB9BAWPDOKFO4MX4D3M833Y1G,A19J8QB6W7Z8BF,Approved,Wed Jan 15 14:57:41 GMT 2014,Wed Jan 15 14:58:07 GMT 2014,Thu Jan 16 06:58:07 PST 2014,Wed Jan 15 07:05:38 PST 2014,,,26,100% (100/100),100% (100/100),100% (100/100),61528,nicolas playing on her Nintendo and im watching Star Wars with her muns glasses on so i can see better :)) wild afternoon,positive,ppppppppppiiiiiippppppp,61528,nicolas playing on her Nintendo and im watching Star Wars with her muns glasses on so i can see better :)) wild afternoon,,
20N1Y7QEOZF2BUO2QSDOPXRDZ2EHE7,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2BUA1QP6AUC6RF3W5CSXDV0FZC207S,A1C2LRGS40747I,Approved,Wed Jan 15 17:50:20 GMT 2014,Wed Jan 15 17:50:58 GMT 2014,Thu Jan 16 09:50:58 PST 2014,Wed Jan 15 09:55:42 PST 2014,,,38,100% (60/60),100% (60/60),100% (60/60),61528,nicolas playing on her Nintendo and im watching Star Wars with her muns glasses on so i can see better :)) wild afternoon,positive,aeaaaaaaaaaaaaaaaapppaa,61528,nicolas playing on her Nintendo and im watching Star Wars with her muns glasses on so i can see better :)) wild afternoon,,
20N1Y7QEOZF2BUO2QSDOPXRDZ2EHE7,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,258ULF395SWA8IO5Q2EYXJBYUD4RDA,A2HR7ZIX42FEPG,Approved,Wed Jan 15 18:05:53 GMT 2014,Wed Jan 15 18:06:12 GMT 2014,Thu Jan 16 10:06:12 PST 2014,Thu Jan 16 01:06:29 PST 2014,,,19,100% (59/59),100% (59/59),100% (59/59),61528,nicolas playing on her Nintendo and im watching Star Wars with her muns glasses on so i can see better :)) wild afternoon,positive,aaaaaaaaaaaaaaaaaaaappp,61528,nicolas playing on her Nintendo and im watching Star Wars with her muns glasses on so i can see better :)) wild afternoon,,
20N1Y7QEOZF2BUO2QSDOPXRDZ2EHE7,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:03 GMT 2014,4,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:03 GMT 2014,,,2Z8SNTL0XULV1PG1H2DMNX5F4J4N1K,A111JI6APXR6QV,Approved,Wed Jan 15 16:30:17 GMT 2014,Wed Jan 15 16:30:29 GMT 2014,Thu Jan 16 08:30:29 PST 2014,Wed Jan 15 09:00:07 PST 2014,,,12,100% (198/198),100% (198/198),100% (148/148),61528,nicolas playing on her Nintendo and im watching Star Wars with her muns glasses on so i can see better :)) wild afternoon,positive,,61528,nicolas playing on her Nintendo and im watching Star Wars with her muns glasses on so i can see better :)) wild afternoon,,
2BU26DG67D11OXN5IZ3OU2JE8K28F0,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:05 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:05 GMT 2014,,,2J0D8J3VE7WWDVAOAFUMMK8A8EAJZZ,A2HR7ZIX42FEPG,Approved,Wed Jan 15 15:51:45 GMT 2014,Wed Jan 15 15:52:06 GMT 2014,Thu Jan 16 07:52:06 PST 2014,Wed Jan 15 07:55:56 PST 2014,,,21,100% (59/59),100% (59/59),100% (59/59),2546394,My world is surely about to change with the unexpected arrival of Apple TV.,positive,pppppppppppppp,2546394,My world is surely about to change with the unexpected arrival of Apple TV.,,
2BU26DG67D11OXN5IZ3OU2JE8K28F0,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:05 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:05 GMT 2014,,,2WBUNU8LZ6RBLISH7748T3VEM864K6,A19J8QB6W7Z8BF,Approved,Wed Jan 15 15:02:23 GMT 2014,Wed Jan 15 15:02:58 GMT 2014,Thu Jan 16 07:02:58 PST 2014,Wed Jan 15 07:05:37 PST 2014,,,35,100% (100/100),100% (100/100),100% (100/100),2546394,My world is surely about to change with the unexpected arrival of Apple TV.,positive,pppppppppppppp,2546394,My world is surely about to change with the unexpected arrival of Apple TV.,,
2BU26DG67D11OXN5IZ3OU2JE8K28F0,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:05 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:05 GMT 2014,,,2UG2L92HECWERZQOMB3FACP5Z9EIH6,A13I8GYETPZSZW,Approved,Wed Jan 15 17:59:26 GMT 2014,Wed Jan 15 17:59:44 GMT 2014,Thu Jan 16 09:59:44 PST 2014,Thu Jan 16 01:06:29 PST 2014,,,18,100% (20/20),100% (20/20),100% (20/20),2546394,My world is surely about to change with the unexpected arrival of Apple TV.,positive,ppp############,2546394,My world is surely about to change with the unexpected arrival of Apple TV.,,
2BU26DG67D11OXN5IZ3OU2JE8K28F0,2DRB49F9SSSLI3O9MMJTFH5F8NGWSJ,Determine the sentiment of tweets about technology,"Determine the sentiment of a tweet, and any sub-phrases.","sentiment, twitter, tweets, classification",$0.10,Wed Jan 15 14:14:05 GMT 2014,5,BatchId:1385688;,3600,86400,Wed Jan 22 14:14:05 GMT 2014,,,2BHC6SK9RJ89915PCGDAKPMO32V4SZ,A1C2LRGS40747I,Approved,Wed Jan 15 18:08:12 GMT 2014,Wed Jan 15 18:08:35 GMT 2014,Thu Jan 16 10:08:35 PST 2014,Thu Jan 16 01:06:26 PST 2014,,,23,100% (60/60),100% (60/60),100% (60/60),2546394,My world is surely about to change with the unexpected arrival of Apple TV.,positive,eeaaaapaaapppp,2546394,My world is surely about to change with the unexpected arrival of Apple TV.,,
